neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,availability_365
0,79,1,127,180,1,296,1,365
0,29,1,402,3,89,9,1,340
1,2,0,85,6,130,70,2,97
0,20,0,75,7,15,97,3,365
1,19,1,139,30,52,297,1,314
0,24,1,70,6,58,298,1,0
1,4,0,50,3,208,123,1,339
2,56,0,30,5,3,299,1,0
1,11,1,250,30,7,300,1,35
0,15,0,64,1,1,301,1,0
1,2,1,300,3,2,302,1,365
0,6,1,800,4,122,16,1,257
0,6,1,100,3,63,46,2,5
0,15,1,250,5,26,303,1,0
1,11,1,200,27,1,304,1,0
0,20,1,140,5,14,17,1,0
1,2,0,130,1,107,86,1,304
0,0,1,90,30,3,87,1,286
1,9,1,90,3,107,36,1,0
0,6,0,97,3,29,86,1,118
0,34,1,91,6,69,24,1,265
0,16,0,125,3,232,49,1,303
0,84,0,75,7,0,-1,1,0
1,19,1,180,7,24,305,2,125
0,12,1,300,7,0,-1,2,354
0,12,1,100,19,5,306,2,6
1,7,1,175,3,10,224,1,0
0,10,0,65,4,36,307,2,80
1,11,1,240,5,94,17,1,134
1,19,0,300,6,1,308,1,0
1,14,1,385,1,63,309,1,364
0,21,0,47,15,5,310,1,0
0,15,1,110,3,238,16,1,297
1,2,0,75,2,101,311,1,0
0,6,1,100,3,21,6,3,43
1,7,1,165,2,72,242,1,10
0,6,1,300,2,40,9,1,0
0,36,1,140,3,103,312,1,189
0,12,1,120,6,66,62,2,17
0,13,1,175,3,35,59,1,289
0,33,1,275,31,121,13,1,305
1,19,1,179,8,15,188,1,0
0,33,1,189,2,13,313,1,0
1,19,1,219,2,129,121,1,220
1,11,1,450,20,157,314,1,0
1,27,1,249,5,8,315,1,0
2,25,0,65,2,5,316,1,362
0,20,1,250,4,46,9,1,121
1,9,1,139,30,37,134,1,153
1,8,1,209,7,14,86,1,205
0,15,1,120,5,37,317,1,310
2,56,1,70,5,1,318,1,0
1,11,0,90,3,209,102,1,236
1,7,1,199,3,4,319,1,200
0,21,0,50,60,17,252,2,74
0,15,1,100,5,0,-1,1,0
1,2,1,110,1,0,-1,1,0
0,12,1,157,4,54,123,2,12
0,20,1,199,3,43,4,28,84
2,56,1,192,3,7,194,1,0
0,20,1,199,3,75,29,28,84
1,8,1,150,1,88,76,1,0
0,20,1,199,3,73,38,28,56
0,20,1,199,3,89,13,28,62
0,20,1,199,3,23,320,28,81
0,12,1,105,3,11,9,1,0
0,12,0,135,28,84,134,6,310
0,20,1,199,3,54,115,28,60
0,12,0,125,3,17,321,1,0
0,12,0,60,7,1,322,2,0
0,12,1,85,1,73,17,1,0
1,8,1,300,3,36,62,1,29
0,12,0,75,2,98,50,2,264
2,81,0,55,1,63,36,2,341
0,15,0,44,5,2,323,1,0
0,6,0,55,5,18,324,3,0
0,12,0,30,3,24,325,3,0
0,13,0,35,3,1,191,1,0
0,12,0,70,1,2,294,1,363
0,12,1,130,14,23,326,1,25
0,6,0,52,2,93,33,4,0
0,12,0,75,3,0,-1,1,358
1,28,0,190,3,0,-1,2,0
1,27,1,250,5,152,9,1,109
0,70,1,100,1,119,38,2,289
0,20,1,130,4,9,327,1,188
1,2,0,140,2,44,47,1,260
0,22,0,75,2,158,48,1,168
1,4,1,150,7,12,328,1,0
1,4,1,90,3,51,329,1,311
1,8,1,295,1,0,-1,1,146
1,8,1,150,2,11,8,1,2
0,12,1,180,3,236,46,2,242
0,13,0,135,3,16,260,1,0
0,21,0,65,5,123,231,1,46
1,8,0,99,3,14,282,1,365
0,20,0,149,14,65,72,1,364
3,89,0,59,1,50,116,1,352
1,2,0,75,3,33,115,3,301
1,2,0,75,3,30,15,3,322
0,6,0,75,3,13,172,1,298
1,8,1,109,30,18,76,5,285
0,15,1,225,4,1,300,1,342
1,4,0,86,3,216,83,1,250
2,44,0,52,2,98,62,1,326
0,29,0,100,2,61,70,1,90
1,23,1,99,30,13,320,9,289
1,19,0,89,3,136,13,1,193
0,6,1,135,2,39,8,2,293
1,11,1,199,14,65,13,1,155
0,0,1,89,3,62,48,1,189
1,2,0,110,3,47,38,1,248
0,21,1,120,2,42,84,1,238
0,12,0,59,3,207,27,2,284
0,90,0,49,4,72,85,2,343
0,20,0,79,14,22,183,1,268
1,2,1,135,30,25,94,1,249
0,10,1,185,2,215,38,1,291
0,12,1,225,4,26,330,1,0
1,68,1,245,5,18,294,1,0
1,30,1,115,3,18,96,1,31
0,12,1,325,2,320,33,1,0
0,12,0,95,2,160,16,2,79
1,11,0,120,2,78,331,1,0
1,8,1,499,30,64,309,1,157
0,12,0,75,2,219,17,2,277
1,28,0,109,1,66,332,1,353
0,12,1,160,3,25,333,1,0
1,28,1,219,4,102,12,2,280
1,28,1,159,2,32,9,1,7
0,3,0,180,3,15,52,6,266
1,19,1,150,5,1,334,1,0
1,26,1,106,3,12,38,1,271
1,1,1,299,10,19,123,1,101
1,8,1,179,3,297,6,1,205
0,15,1,165,3,12,33,1,343
0,22,1,500,4,9,335,1,0
1,9,1,250,15,9,336,1,190
1,18,0,87,7,46,30,2,310
0,12,0,79,4,42,6,2,52
1,7,0,75,2,118,13,3,312
0,12,1,200,30,53,337,1,0
1,2,0,80,1,15,6,1,329
0,54,1,115,3,64,121,4,333
0,54,1,115,3,51,75,4,327
0,54,1,120,3,79,204,4,349
1,2,0,125,3,202,17,1,217
1,8,1,387,1,23,96,1,0
1,7,0,95,6,62,21,2,80
1,8,1,99,2,36,338,1,0
1,28,1,121,1,16,27,2,351
1,7,1,350,4,24,323,1,362
1,2,0,75,2,77,13,2,144
1,7,0,95,5,110,58,2,43
1,2,0,89,1,56,339,1,365
1,11,0,195,1,7,340,1,129
1,50,0,160,21,0,-1,1,0
0,79,1,70,18,19,341,1,0
1,52,0,100,3,7,342,1,0
1,23,1,140,1,53,343,1,0
1,19,1,189,3,265,6,2,355
0,12,0,160,5,0,-1,1,0
0,16,1,178,30,8,294,1,280
0,15,1,145,14,46,344,1,38
0,16,1,125,5,6,345,1,31
1,14,1,265,4,75,13,1,324
0,24,0,77,5,11,9,3,365
1,28,0,60,3,5,11,9,0
1,9,1,129,3,132,9,1,171
1,19,1,199,6,41,76,1,36
0,24,0,92,7,34,346,1,332
0,15,1,185,3,34,347,1,0
1,1,1,110,7,27,157,1,192
0,12,0,65,4,30,201,1,139
1,1,0,135,3,214,70,2,167
1,28,2,115,30,12,317,1,0
1,2,0,175,2,6,348,4,10
1,8,0,3000,7,0,-1,1,365
0,12,0,72,3,156,102,1,110
0,16,0,80,2,30,349,1,0
0,15,1,125,5,1,350,1,0
0,20,0,120,5,3,351,1,242
0,12,0,94,2,272,59,3,22
0,29,0,56,3,63,15,1,0
1,19,1,549,30,58,13,1,200
0,20,1,190,2,5,352,1,0
0,12,0,129,3,63,38,2,87
0,6,1,85,5,268,16,2,202
3,91,0,20,3,80,58,1,226
1,8,1,145,3,22,353,1,0
1,7,1,200,7,13,32,1,327
0,16,1,125,4,23,128,2,262
0,73,1,50,30,3,354,1,0
1,2,0,160,3,10,355,3,359
1,2,0,180,3,14,203,3,348
1,18,0,100,1,20,113,1,0
0,12,0,70,5,2,356,1,0
4,92,1,120,2,47,85,1,318
3,93,0,110,2,6,15,1,363
1,28,0,105,7,93,76,1,70
1,1,1,250,3,116,357,1,0
1,26,0,74,240,15,358,1,90
1,2,1,165,2,70,116,4,15
1,30,0,99,3,4,359,1,335
1,68,1,125,30,128,123,4,0
2,94,0,75,1,59,360,2,0
2,95,2,45,1,8,361,2,364
0,96,1,159,2,106,6,1,34
0,12,0,45,15,15,47,4,242
1,7,0,104,2,133,362,1,147
1,43,1,225,4,27,30,1,169
1,64,0,100,5,61,294,1,188
0,20,0,90,2,2,363,2,89
2,94,0,75,1,16,31,2,189
1,50,1,350,7,0,-1,1,0
1,2,1,135,5,38,43,1,253
1,8,0,125,1,25,364,1,311
1,19,1,225,3,93,365,1,0
1,2,0,85,3,6,366,1,363
1,28,1,200,7,30,367,1,224
0,10,1,250,3,17,2,1,5
1,23,0,90,10,67,43,1,301
0,21,1,130,30,53,368,1,0
0,24,1,90,30,32,369,1,50
0,33,1,298,30,131,9,2,296
1,28,1,300,4,19,1,1,84
1,2,0,125,1,0,-1,1,365
1,4,0,125,3,74,51,3,212
1,1,0,145,3,165,85,2,181
1,19,1,147,2,16,48,1,0
0,12,0,123,3,269,29,3,158
0,17,1,88,3,243,6,1,217
2,25,1,215,2,59,13,1,335
1,27,1,225,3,134,4,1,231
1,64,1,269,28,81,85,1,122
0,12,1,145,3,7,370,1,270
0,21,0,75,3,112,58,8,330
1,52,1,145,5,0,-1,1,0
0,24,1,229,2,92,8,1,321
0,38,1,300,29,23,371,2,312
1,4,0,100,3,67,51,3,345
0,82,1,75,2,8,218,1,2
1,64,1,225,2,244,13,2,252
0,12,0,120,6,62,34,2,15
0,15,1,160,5,125,16,3,169
0,15,1,125,30,58,21,2,212
0,6,1,95,5,9,150,1,0
0,12,0,119,3,137,28,1,296
1,1,1,275,2,16,372,1,167
1,43,1,160,1,36,373,1,365
0,3,1,500,1,54,374,4,365
1,19,1,175,14,1,375,1,0
0,20,1,87,6,39,376,2,258
0,16,1,160,1,145,4,2,257
1,19,0,125,3,28,86,1,364
0,6,1,90,2,206,38,1,236
1,23,1,200,7,4,329,1,0
0,6,1,250,15,37,377,2,54
1,8,0,99,30,27,378,1,189
1,7,1,325,30,18,379,1,364
1,7,0,99,1,134,380,1,265
1,1,1,325,2,197,84,1,207
1,11,1,129,7,5,381,1,0
0,15,1,130,28,5,382,1,196
0,97,1,190,4,8,294,1,0
0,15,0,55,2,62,121,2,57
1,30,0,60,2,13,383,1,0
1,8,1,250,1,8,384,1,0
1,30,1,275,3,50,38,2,277
2,25,0,50,180,69,385,1,0
0,29,1,125,4,41,77,1,10
0,3,1,150,20,89,12,1,247
0,70,1,70,4,40,32,1,273
0,34,1,138,3,106,76,1,189
1,43,1,265,4,33,386,1,0
1,28,0,145,5,2,387,1,365
1,11,1,151,88,19,388,1,249
1,43,1,208,6,100,22,1,310
0,12,1,200,3,16,147,1,291
1,19,0,110,2,64,8,1,74
1,2,0,58,1,17,75,2,289
1,2,0,55,2,7,369,1,0
0,16,1,105,115,15,96,1,219
1,19,1,350,5,4,389,1,0
0,24,1,150,3,87,27,1,73
0,12,0,55,150,10,159,1,97
0,16,1,299,20,0,-1,1,149
2,44,1,77,3,289,6,1,85
1,14,1,125,9,10,390,1,0
1,8,1,395,14,39,43,1,50
0,6,1,189,7,7,391,2,303
4,98,0,49,1,23,392,1,333
1,8,1,90,4,22,115,1,239
1,26,0,100,1,1,393,1,6
0,12,1,299,2,5,394,3,0
2,83,0,75,5,30,117,3,180
2,83,0,69,7,55,26,3,318
0,12,0,90,1,155,76,3,328
1,2,0,94,1,95,12,1,18
0,17,0,80,2,118,27,1,353
4,99,1,100,5,82,395,1,63
0,100,0,39,5,105,8,3,34
1,8,1,250,3,73,76,1,284
0,79,0,55,7,28,23,2,333
0,16,0,110,2,0,-1,1,0
0,0,1,200,1,3,396,1,0
0,17,1,142,3,120,13,1,222
0,3,0,70,2,339,9,3,333
0,20,1,260,2,7,397,1,0
1,23,1,225,4,13,204,1,195
0,6,0,59,21,6,398,3,0
1,2,0,65,1,3,399,1,0
1,18,1,99,20,11,400,1,249
1,19,1,239,2,67,16,1,78
1,18,1,50,2,123,16,1,21
1,2,0,65,4,109,401,3,0
1,14,1,139,4,23,402,1,0
1,11,1,174,2,269,11,2,167
1,11,1,315,3,7,129,1,0
1,2,0,75,3,36,9,1,47
1,19,1,210,1,178,13,1,0
0,12,0,55,4,132,115,2,195
0,12,1,229,3,12,51,1,319
1,28,1,150,2,23,15,1,0
1,26,1,129,2,47,97,1,177
1,2,1,100,8,8,211,1,0
0,12,1,200,3,17,403,1,67
1,23,0,89,5,4,404,1,0
0,15,1,250,90,19,405,1,311
0,6,0,65,7,2,406,3,0
0,15,1,68,2,35,158,3,0
0,12,1,235,3,108,16,2,144
0,6,1,100,3,182,13,1,220
1,23,1,311,3,31,123,1,28
2,46,2,39,1,454,46,1,353
1,11,0,100,2,199,2,1,19
1,23,0,1300,1,0,-1,1,0
1,23,1,210,1,230,13,1,319
0,15,0,55,4,101,6,4,170
1,101,0,65,2,8,407,1,0
0,12,1,165,30,154,408,1,157
1,45,0,89,28,69,58,1,80
1,77,1,500,10,3,344,1,0
0,6,1,145,14,3,409,1,0
0,24,0,110,4,12,244,1,330
1,8,1,180,5,13,384,1,0
0,29,1,115,2,10,410,1,0
0,21,1,82,15,5,411,1,311
2,25,0,70,1,144,32,2,340
0,12,1,155,5,10,412,1,0
1,7,1,117,7,0,-1,1,0
0,79,1,100,2,17,413,1,0
1,19,1,89,30,57,362,6,0
1,19,1,89,30,70,414,6,4
1,19,1,99,30,62,138,6,8
1,19,1,155,6,17,415,1,0
1,2,0,85,1,439,2,2,238
1,60,0,80,4,48,416,1,96
1,26,1,135,3,134,11,1,236
0,33,1,150,6,2,417,1,0
1,14,1,380,3,16,418,1,0
0,13,1,450,2,31,85,1,30
0,12,1,145,30,36,227,1,342
2,39,0,80,3,1,419,1,330
0,12,1,225,2,338,33,2,225
1,8,0,99,3,117,71,1,0
1,23,1,125,1,261,4,1,212
1,7,1,80,30,32,383,7,365
0,13,0,100,2,112,38,2,12
0,6,0,55,2,22,77,4,297
1,102,1,328,2,319,16,1,112
0,12,1,142,7,69,84,1,261
0,3,1,350,4,10,319,1,0
0,17,1,300,2,24,420,1,23
0,75,1,105,30,3,271,1,30
0,34,0,125,31,17,421,2,331
0,12,1,225,7,13,422,2,0
0,79,1,92,2,58,25,1,0
1,19,1,185,2,62,9,1,0
0,12,1,226,3,203,59,1,38
0,79,0,50,2,33,38,1,20
1,4,0,80,3,47,414,2,0
0,33,0,200,5,0,-1,1,342
1,1,1,99,14,30,423,1,317
0,16,1,68,3,2,424,1,0
0,29,0,102,2,121,32,1,361
0,16,1,220,3,27,34,1,68
1,8,1,199,3,24,425,1,0
1,9,1,165,5,22,121,1,316
1,9,1,150,2,162,27,1,231
0,34,1,385,1,66,106,2,363
0,96,0,75,7,0,-1,1,0
1,27,1,499,2,63,33,1,26
2,103,0,85,1,219,22,2,305
0,13,1,160,4,2,426,2,34
0,10,1,249,3,12,13,1,26
0,34,0,80,2,35,427,1,189
0,12,0,120,1,124,115,1,292
4,69,0,35,7,2,428,1,90
0,82,1,169,4,63,49,1,323
1,19,1,220,4,162,24,1,341
0,6,0,85,3,103,19,2,344
1,8,1,300,7,0,-1,1,0
1,2,0,79,30,185,76,1,302
0,12,0,90,4,219,19,1,30
1,8,0,99,1,280,9,1,246
1,14,2,50,1,61,429,2,0
0,24,0,46,1,184,115,5,362
0,10,1,325,3,116,33,1,203
3,104,0,68,2,11,430,1,88
1,27,1,198,3,9,431,1,0
0,6,1,100,5,4,432,1,0
0,12,1,175,2,15,116,1,64
1,11,1,130,4,22,58,1,77
1,52,1,180,3,18,433,1,0
0,29,1,209,3,56,102,1,160
1,8,1,150,4,2,434,1,141
1,23,1,104,3,57,38,1,6
1,19,1,175,4,13,181,1,0
1,28,0,80,1,1,435,1,0
0,21,0,68,2,37,9,1,23
1,19,0,72,5,451,38,2,13
2,56,1,107,30,24,128,8,262
1,19,1,150,7,19,436,1,24
4,105,0,45,3,190,113,2,329
0,6,0,49,2,46,25,4,301
0,22,1,349,1,169,9,1,344
1,8,1,185,2,165,46,1,259
1,26,1,145,3,2,223,1,0
0,12,1,96,3,1,68,1,0
0,21,1,120,5,3,437,1,0
1,19,1,160,1,15,438,1,0
0,32,1,800,3,60,15,1,67
0,15,1,349,2,320,4,1,260
2,25,1,350,2,182,123,1,272
0,29,1,125,30,1,439,1,341
0,38,1,350,2,134,33,1,56
0,6,1,150,10,10,58,2,185
0,21,1,180,30,0,-1,1,352
1,14,1,200,1,60,70,1,260
0,13,1,99,30,5,23,1,242
1,14,1,130,5,9,55,1,0
0,12,1,150,3,1,440,1,0
0,0,1,90,10,33,276,1,269
0,12,0,95,1,10,257,1,0
2,44,1,70,30,3,441,1,0
1,28,0,82,3,10,442,2,251
0,6,1,250,30,62,16,3,292
1,2,1,90,4,266,102,1,150
2,31,0,75,2,251,33,2,317
0,3,1,160,14,3,443,1,0
1,2,0,115,7,8,444,1,178
0,10,0,150,4,5,445,1,0
0,12,0,89,4,160,24,1,23
2,87,1,69,5,5,34,1,4
1,14,0,170,2,183,22,2,254
0,10,1,375,5,19,72,1,43
1,19,1,118,3,141,6,1,13
1,14,1,135,6,42,25,1,170
4,80,1,250,3,119,13,1,339
0,20,1,200,7,20,9,1,365
1,64,1,150,5,5,446,1,0
1,4,0,50,2,16,447,1,60
0,29,0,60,2,0,-1,1,0
1,2,1,100,2,24,448,1,0
1,50,1,265,3,26,19,1,341
1,28,0,90,30,3,449,1,128
1,28,1,175,2,0,-1,1,0
0,79,0,36,10,5,128,2,44
1,8,1,250,4,2,450,2,0
1,2,1,220,3,194,102,1,338
1,8,0,93,14,88,12,1,176
0,15,1,275,5,2,451,1,357
2,56,0,109,30,304,17,1,0
0,12,1,450,2,11,452,1,0
1,52,1,165,30,19,453,1,259
0,24,1,80,7,23,29,1,20
1,52,0,295,5,103,38,3,350
0,12,1,280,7,82,24,1,41
1,64,1,300,30,92,97,1,106
1,19,1,99,30,66,85,6,0
0,6,1,175,3,18,363,2,0
1,14,1,225,4,153,6,1,205
1,14,1,230,6,6,454,1,0
0,29,0,90,7,43,11,1,38
1,8,1,102,3,36,16,1,21
0,21,0,59,10,19,84,1,0
1,19,1,195,2,160,123,1,68
2,56,1,150,3,74,442,2,365
1,30,1,170,1,47,247,2,17
1,7,1,217,2,43,449,1,0
1,2,1,185,1,102,28,2,91
1,53,0,58,6,18,455,1,0
0,12,1,189,4,33,346,2,1
1,19,1,88,30,60,8,6,0
1,7,1,195,3,22,9,2,59
2,44,1,110,5,107,24,1,276
0,79,1,120,14,0,-1,1,0
1,52,0,79,4,87,102,1,30
1,28,1,110,10,16,456,1,0
0,3,0,200,3,2,457,1,365
0,24,0,69,4,19,77,3,43
2,37,0,55,1,474,30,3,332
0,32,1,135,4,5,458,1,0
1,43,1,500,2,63,106,1,79
0,22,1,90,3,0,-1,1,157
0,3,1,135,3,28,21,1,211
0,20,0,199,1,0,-1,1,365
1,19,1,90,2,5,459,1,0
1,28,1,160,4,16,180,1,0
0,17,0,65,20,6,26,1,311
1,8,1,210,3,25,115,1,347
1,14,1,399,3,15,460,1,0
1,23,1,300,1,45,97,1,111
0,15,1,185,1,215,27,3,348
1,2,1,220,3,33,4,2,174
0,29,1,121,2,46,335,1,0
1,18,1,120,10,25,21,1,129
0,16,0,152,2,23,363,1,365
0,34,1,250,2,57,16,1,25
1,19,0,99,6,80,58,1,0
0,20,1,104,11,22,461,1,0
0,20,1,120,5,40,462,1,0
1,19,1,295,3,85,9,1,261
0,33,1,90,4,1,439,1,0
1,11,1,197,14,29,463,1,0
1,52,1,145,5,1,464,1,0
1,8,1,90,30,23,465,1,0
1,14,0,125,2,42,50,1,172
1,7,1,190,1,195,86,1,69
1,8,2,76,2,158,362,3,324
0,6,0,50,2,1,466,1,0
1,19,0,107,1,115,76,1,85
0,6,1,80,4,42,51,1,245
0,6,1,150,5,3,254,1,0
0,21,1,110,90,32,115,1,330
0,21,1,115,370,6,317,1,365
1,19,1,151,2,214,49,3,256
0,13,1,130,2,11,135,1,0
0,15,1,180,2,221,9,1,264
0,15,0,95,1,123,70,3,359
1,2,0,79,1,132,27,2,335
0,6,0,60,30,41,431,8,245
0,54,1,133,4,104,113,1,338
1,8,1,120,30,18,25,5,337
0,12,0,120,2,143,38,1,102
1,2,0,700,28,4,467,1,22
1,7,1,165,3,25,468,1,0
1,8,1,165,4,4,469,1,0
2,49,1,54,45,198,19,1,80
1,19,1,100,5,6,470,1,0
0,15,0,80,7,10,1,1,365
1,9,0,96,19,30,54,1,165
0,16,1,159,2,4,160,1,0
0,10,0,50,2,201,13,1,54
1,4,0,75,2,51,38,1,77
0,3,1,155,30,63,58,1,249
0,20,0,150,2,28,471,1,72
2,106,1,92,1,55,472,1,8
0,20,0,75,5,1,473,1,0
2,56,0,69,40,23,474,1,207
0,33,1,115,4,61,414,1,15
1,19,1,120,60,5,475,1,0
1,7,0,120,2,67,86,1,179
1,52,1,215,30,110,380,1,332
0,15,1,195,2,160,46,1,255
0,20,1,175,3,102,86,2,215
0,15,0,80,2,5,476,4,311
0,12,0,48,5,1,477,1,0
1,11,1,200,7,34,38,1,217
0,12,1,275,30,6,311,1,363
0,67,0,72,1,61,49,2,335
1,27,1,199,60,11,24,1,281
0,12,1,250,30,1,478,2,250
1,2,0,75,5,46,362,1,343
1,27,0,125,1,132,29,1,365
1,77,0,229,1,62,479,1,36
0,32,1,175,10,8,192,1,0
0,6,1,140,3,16,391,1,0
0,6,0,54,2,19,480,1,220
2,44,1,75,2,17,31,1,0
1,28,1,110,7,12,481,1,0
1,5,1,165,1,321,19,1,185
1,18,0,55,4,160,214,2,79
1,18,0,55,4,142,116,2,179
1,11,1,300,1,5,482,1,0
1,14,1,275,6,61,38,1,69
1,52,1,331,7,0,-1,1,189
0,12,0,77,3,5,483,1,0
1,30,0,60,30,36,484,1,365
0,32,1,129,1,109,22,1,261
2,39,0,100,3,28,94,1,188
0,16,1,120,4,14,77,1,0
0,12,1,500,2,250,47,1,307
1,8,1,179,4,12,245,1,11
0,3,1,149,2,20,72,1,4
0,12,1,180,14,27,297,1,312
0,29,0,100,2,73,59,3,257
0,38,1,180,3,2,485,1,0
0,20,1,128,5,38,135,1,20
0,29,1,260,14,5,486,1,0
2,107,0,55,3,0,-1,2,365
0,16,0,65,3,31,305,1,22
1,28,1,200,2,17,487,1,0
1,7,1,249,3,35,25,1,38
0,34,1,300,30,63,488,3,365
1,4,1,120,7,149,11,1,16
1,8,0,120,20,107,489,1,144
0,29,1,125,5,7,490,1,0
2,81,1,99,3,48,9,2,301
0,21,1,115,3,54,17,1,3
0,21,1,275,31,17,491,1,364
0,34,1,198,2,103,97,1,299
1,19,1,199,3,243,6,1,142
2,107,0,45,3,0,-1,2,365
1,8,0,125,3,93,46,1,58
1,2,1,80,2,54,13,2,193
1,77,1,130,30,2,311,52,116
0,84,0,35,28,88,276,4,326
0,12,1,90,30,15,492,1,0
0,12,1,250,3,25,493,2,188
0,15,1,115,3,0,-1,1,0
0,29,1,200,4,11,247,1,0
0,12,0,64,30,17,170,2,230
0,6,0,65,3,5,186,2,341
2,56,1,175,14,0,-1,1,0
1,7,0,90,2,28,494,1,358
0,15,0,85,2,0,-1,1,0
1,1,1,150,30,0,-1,1,352
1,26,1,50,30,8,495,1,91
1,2,1,136,2,15,75,2,6
0,12,1,400,3,2,430,1,83
0,24,1,125,4,40,15,1,29
1,19,1,165,7,57,135,1,32
0,12,1,180,3,0,-1,1,0
1,2,1,105,14,6,400,1,0
1,7,1,148,4,57,117,1,0
0,13,1,120,3,22,496,1,189
1,68,1,99,8,6,497,1,0
1,19,1,175,1,17,498,1,0
0,12,0,85,2,14,63,1,0
1,28,0,80,1,160,59,1,319
0,6,1,119,2,85,9,1,338
2,25,0,89,1,165,4,2,50
1,27,2,195,2,13,499,1,0
1,8,1,1000,30,44,500,11,364
1,52,1,225,4,51,183,1,172
0,12,1,165,2,179,32,1,0
0,17,0,60,2,206,19,2,86
1,11,1,165,5,4,171,1,87
0,21,0,80,14,2,9,1,67
2,39,0,52,3,1,501,1,0
1,64,1,160,4,2,502,1,0
0,15,1,110,5,3,503,1,15
1,8,0,60,2,19,504,1,0
3,108,1,299,3,59,156,1,245
1,19,1,200,6,1,132,1,128
1,11,1,700,5,1,505,1,365
0,36,0,120,3,254,9,1,271
1,4,0,65,2,129,506,2,32
1,7,1,263,30,11,507,2,33
0,6,1,120,20,32,224,1,149
1,8,1,150,5,8,422,3,0
1,18,0,60,2,261,85,1,156
0,12,0,350,2,3,508,1,365
3,55,0,71,2,23,124,2,352
1,2,1,433,5,108,116,2,318
1,2,0,79,3,9,38,1,329
1,7,0,140,2,248,6,1,0
2,56,0,61,4,107,4,2,335
1,1,0,100,3,41,509,1,0
1,64,1,250,4,43,70,1,347
1,2,0,145,3,39,510,1,44
0,6,2,45,4,31,472,1,0
0,12,0,73,6,6,297,2,310
0,29,1,150,3,18,506,1,68
1,48,1,234,20,29,128,1,302
1,19,1,150,1,11,511,1,0
1,68,0,65,4,161,13,1,182
0,12,1,195,1,39,247,1,270
1,14,1,135,365,0,-1,1,365
0,15,1,90,7,2,512,1,0
1,27,1,595,5,59,59,1,169
1,68,0,109,1,323,84,1,276
0,3,1,200,3,56,1,1,365
1,1,1,90,30,3,513,52,358
1,26,1,100,30,2,275,52,342
1,7,1,85,30,2,514,52,223
1,26,1,87,30,3,515,52,363
1,8,1,95,30,1,65,52,365
1,8,1,349,3,58,46,1,341
1,19,1,99,3,10,516,1,0
1,7,1,160,2,83,259,1,105
1,9,1,149,4,12,116,1,203
0,15,1,60,3,1,517,1,0
1,1,1,285,7,10,49,1,0
0,0,0,72,1,48,231,1,312
1,11,1,150,16,5,85,1,339
0,96,1,200,3,15,518,1,0
1,28,0,79,1,347,102,2,247
1,8,1,197,1,108,2,2,269
0,6,1,75,3,163,17,2,218
1,68,1,127,3,182,9,1,264
1,4,0,110,1,37,70,1,365
2,44,0,69,1,30,4,1,0
0,12,0,100,60,3,356,1,365
1,7,1,99,3,46,519,1,31
0,12,1,139,2,211,102,1,19
1,8,0,113,1,93,1,1,2
1,14,1,250,2,10,520,1,0
1,26,1,295,4,72,4,1,122
1,8,1,2000,30,59,521,11,364
1,7,1,220,2,18,202,1,0
1,19,0,75,5,6,522,1,0
0,12,1,100,31,15,352,1,223
0,12,1,199,4,78,76,1,65
1,14,1,200,3,17,523,1,5
0,22,1,140,4,15,524,1,365
1,18,0,50,7,1,525,1,0
0,21,0,45,5,69,30,3,223
0,34,1,109,31,114,115,2,110
1,4,0,108,3,161,19,2,24
0,21,0,42,5,70,204,3,236
0,15,0,70,3,0,-1,1,0
1,28,1,141,2,46,22,1,346
0,13,1,355,5,19,67,1,301
0,6,1,80,3,162,6,2,249
0,100,0,250,2,70,324,3,0
2,44,0,75,14,11,526,1,332
1,11,0,88,2,2,102,1,348
1,26,0,65,5,39,527,1,318
2,46,0,58,2,56,13,2,365
2,49,1,75,3,1,505,1,0
2,56,0,100,2,35,24,1,144
1,23,0,167,5,32,449,1,341
2,44,0,65,2,1,197,2,0
1,2,1,125,21,12,528,2,267
1,8,0,95,2,211,24,3,126
3,109,0,54,2,48,123,1,232
0,35,1,89,2,219,214,2,319
1,4,0,92,3,218,9,2,12
1,14,1,199,6,40,529,1,0
1,11,1,179,14,37,97,1,284
2,25,0,65,20,28,530,3,188
1,2,0,55,3,66,32,2,13
1,5,1,129,30,43,102,6,256
1,5,1,134,30,9,345,6,313
0,70,0,35,3,13,66,1,2
1,28,0,250,1,60,43,1,148
0,3,1,249,4,19,76,1,362
2,103,0,62,1,296,11,2,234
1,8,0,119,1,96,531,1,0
0,10,1,179,2,77,6,1,0
0,13,1,220,1,115,6,2,96
0,12,1,198,1,294,102,1,233
0,15,1,155,3,66,38,3,309
0,12,1,199,7,4,305,1,0
1,19,1,95,3,39,46,1,15
0,16,1,550,4,173,13,1,258
0,21,0,60,2,295,27,2,210
0,12,1,380,4,62,48,2,170
0,21,0,84,2,138,16,1,225
1,8,1,165,30,27,6,1,128
1,19,1,105,30,96,27,1,295
0,13,1,134,2,119,532,1,0
0,6,0,68,5,8,533,1,281
1,19,1,73,30,100,13,1,3
0,16,1,150,5,1,525,1,27
1,8,1,100,3,89,59,1,0
1,7,0,75,2,176,24,2,23
1,1,0,120,4,31,534,1,0
0,6,1,85,4,239,47,2,1
